building_id,water_usage_liters,waste_produced_kg,recycled_waste_kg,occupancy_level,temperature_c,humidity_%,cloud_cover_%,wind_speed_kmph,dew_point_c,precipitation_mm,beam_irradiance_wm2,diffuse_irradiance_wm2,reflected_irradiance_wm2,is_peak_hour,day_type,solar_generation_kwh,energy_consumption_kwh,total_energy_saved_kwh,building
B2,540.8969903617847,13.015497663755667,14.192213130616894,0.96,30.02613550698344,51.10346169580789,97.2182968187041,19.06681059941385,18.08897900050696,6.329864702286054,498.28130031652375,80.7022712547303,75.66641708590264,0,Weekday,28.95,272.56,22.44,green_smart_campus_dataset
B2,865.890831728796,9.458287810705407,11.570954857842752,0.52,-0.6574742118876253,66.13794651350833,59.90715103352405,24.93012859935753,15.848313629998778,6.066939634624288,985.85319723372,349.13734065647435,75.4892404635065,1,Weekday,66.75,379.91,65.34,green_smart_campus_dataset
B3,844.5190442906735,10.98424590855116,3.912343878265484,0.76,26.66931571998612,50.78379527217005,24.1713732091318,19.685215710772543,15.72202087558484,4.808320565743873,153.66001346219906,252.58241437160137,48.20736381125538,0,Weekend,20.31,360.47,19.11,green_smart_campus_dataset
B1,379.454847082821,15.449212700347177,5.727950846139143,0.36,1.8301820398478563,68.8128039222541,32.765502992164286,21.925298973571337,24.4816391387086,9.44387397726323,664.4880175992262,140.6346323728785,58.93006074024905,1,Weekday,40.26,237.28,32.32,green_smart_campus_dataset
B1,380.86325680845016,11.27980011511168,12.335439613233026,0.47,-3.5316806878148643,64.37813859083096,31.983592329196707,18.6958090233722,0.3330492080072176,0.2314634535534165,284.7732604109291,347.029261454658,93.14698055958723,1,Weekday,31.59,204.07,31.16,green_smart_campus_dataset
B1,853.8442497705894,13.014189650412476,10.739487285014746,0.84,2.422984109801911,28.025346211552357,32.64943276632516,22.38587751890265,12.565395521931327,7.121324844725883,574.5980842578637,330.9263657874871,66.87978444489103,0,Weekend,45.28,368.77,39.41,green_smart_campus_dataset
B1,944.3187361354604,8.374462151791052,11.72098009802014,0.67,25.601727598819583,74.67301847538776,67.29641731118157,1.907338582847831,19.94174190561097,4.09839868299546,801.7666946087669,85.33303134471447,67.83171631179306,0,Weekend,44.35,405.12,32.01,green_smart_campus_dataset
B1,276.28873701840286,12.404419138974962,7.176815430981054,0.95,11.205042933474402,70.44734513647629,53.08079280904162,23.248289974541137,10.283355186986883,7.137904504916113,322.0541228516917,275.4487808072401,80.61582631468241,0,Weekday,29.88,180.86,27.22,green_smart_campus_dataset
B1,560.0469115409802,19.30709536355003,11.030667676990335,0.6,29.90082067384728,65.90840713321838,38.54241780866443,9.910153843141403,17.632576164038742,6.752196475396319,454.02359183483367,302.6417605340197,20.370060668437556,0,Weekend,37.83,262.18,32.58,green_smart_campus_dataset
B1,469.9634231713832,16.046342702276597,6.410912120094792,0.91,15.988301647290632,30.85655243897016,14.90897687287166,23.04035558201112,4.50582650439693,0.1023800257599538,955.6912668523591,300.53956794508736,57.05958624838548,1,Weekday,62.81,267.6,54.76,green_smart_campus_dataset
B1,896.5507643659515,13.66796903089778,3.95768083713475,0.61,-4.109985922946762,38.75975141567545,2.2139162942145907,1.893320936486889,10.667197097918162,2.8533849517467127,785.3326639482787,303.0999477488781,96.34885626438836,1,Weekend,54.42,372.95,54.32,green_smart_campus_dataset
B3,266.819931744015,23.66130322142785,9.85747848777904,0.99,23.66854438407707,47.52239221113203,21.88346775876926,17.881073928028396,-8.05167625184851,1.890915205037804,615.4508660606521,109.31022497716307,42.5494352958489,0,Weekend,36.24,177.15,27.03,green_smart_campus_dataset
B1,368.90075404642994,27.33774928483295,14.66419495838312,0.97,-0.5906836511506919,39.59507351595104,10.747140396868126,18.392218716755117,24.501866203868467,1.669863529424923,299.79764902604506,160.28025899406927,36.5433531779882,0,Weekday,23.0,217.25,20.63,green_smart_campus_dataset
B3,801.9746700691954,23.919730572559924,5.348413599534615,0.53,26.575185338476977,35.946720347329205,78.54450308522394,24.92277223244432,18.000646850694604,7.284766841211328,482.7748937298248,345.46247797656184,64.10871690442818,0,Weekend,41.41,333.92,34.69,green_smart_campus_dataset
B2,241.0350791849725,13.30001755294198,7.453574290975554,0.92,1.724101992207201,76.3750369113243,11.24979578138854,19.221381767245344,20.408317507100733,2.395513490931246,796.6551871449304,364.4371125796424,29.900748210877307,1,Weekend,58.05,195.57,45.37,green_smart_campus_dataset
B1,594.0283045714314,23.61105419593884,10.43601919497795,0.89,8.817855432220538,64.67625724521417,72.42282373068362,9.564342645390166,14.300299735003112,4.747376149873008,838.4887702989786,147.7161102977046,60.0350640871284,0,Weekend,49.31,274.31,44.78,green_smart_campus_dataset
B2,553.685627743776,8.799504561851279,8.58108794971483,0.45,25.450857185014414,59.58304920851752,38.56586897760826,13.931213790463634,-3.488248851695518,2.4698899528567955,320.145578328159,58.05683066221336,24.00868097718765,1,Weekend,18.91,280.69,17.03,green_smart_campus_dataset
B2,467.5209431909989,8.257949702282273,12.80798913992669,0.74,33.16925429905687,35.81668975972777,7.337838974377597,9.163773454164756,-8.914004515368871,5.802338234353299,695.8541893753173,350.91843150813787,62.181411462811504,1,Weekend,52.34,255.14,50.09,green_smart_campus_dataset
B2,515.657852255139,13.640675925903974,11.664397890573223,0.35,9.857358025869294,84.26535935880489,81.27300494315858,4.900466132621453,20.26298127076048,7.20573768059968,185.5026929110599,181.9821432387789,64.21412652806598,0,Weekend,18.37,272.59,17.7,green_smart_campus_dataset
B3,623.9524695441863,25.192559226101427,1.8161608540729983,0.89,28.17600880795743,33.38281273681214,57.963057023661335,6.212558187556838,3.871572880764308,3.310747386981765,120.891076705418,165.31224458597774,47.656043111103656,1,Weekend,14.31,311.88,12.43,green_smart_campus_dataset
B2,329.0938867107065,11.158706181057546,14.977897274932836,0.42,2.6316906190335487,75.64656529772739,23.576151286357305,5.550263356858023,-0.7647293386028018,6.03020848287122,593.8065310897191,171.449887891019,44.44717828948197,1,Weekend,38.26,205.4,30.52,green_smart_campus_dataset
B2,657.5967026268743,6.58133522246699,11.53363435207254,0.35,27.287190808099645,87.66708666937052,89.4681174332668,13.720383254080325,9.658553559363051,8.24854774413739,301.9418688523858,195.49374838867453,32.091245056040435,1,Weekend,24.87,295.02,21.36,green_smart_campus_dataset
B2,844.3458634399891,8.292738380158877,13.094646428117583,0.58,21.299762370250043,70.89649104569652,4.525831387055145,22.65401586329733,4.731448286650178,0.9422428516449166,171.02082811791956,182.3933175792224,39.78300770502349,0,Weekend,17.67,363.52,14.27,green_smart_campus_dataset
B1,808.1287438321273,26.468624213239504,10.11676796933485,0.7,2.709740288494737,89.50011426292409,20.18196081977629,22.81816565220994,12.808309849064496,7.106705990412712,756.8454816057069,248.2508146967461,54.8511370472227,0,Weekend,50.25,339.27,39.36,green_smart_campus_dataset
B1,323.11992375501893,20.84458211868219,12.987991792654672,0.9,7.100158414056462,65.57357818845627,75.2046927805861,1.3690944381456376,6.932763156907978,3.231449444353802,548.1771295281806,77.62909747436656,32.2893010926191,1,Weekend,31.29,207.72,27.08,green_smart_campus_dataset
B3,319.3995757931791,11.330029084249418,2.5733616490019315,0.98,0.2708355438814402,35.22222405227265,70.93779303098891,1.997485023797338,14.403159915409471,1.2264995652494426,816.6493098626055,390.0390680079803,80.45510170346763,0,Weekday,60.33,190.11,54.14,green_smart_campus_dataset
B3,414.5394941959307,18.88239563320453,5.8683296978304185,0.61,10.318680442572532,34.26736456015579,28.927169372447803,6.127976429308587,19.869814432820004,5.456542076143488,697.5498157125012,377.75786206525646,73.81317171931946,1,Weekend,53.77,243.69,47.17,green_smart_campus_dataset
B1,488.8597810728298,18.18949056063376,13.269893210462898,0.34,3.1459456449310963,42.71949989788335,6.202487535278312,6.376486311736873,-3.1555046165473835,2.2626231926773177,756.824445923941,377.0423263154247,34.23752804313959,0,Weekend,56.69,241.74,55.91,green_smart_campus_dataset
B3,526.764465126786,21.38589946101653,3.823172957736492,0.82,20.75991814521894,20.499101415470424,85.80780722249438,2.3722293809812776,1.5301508197920377,8.213617926691576,376.6245231663098,357.7471684286697,18.76916467913932,1,Weekend,36.72,270.74,28.99,green_smart_campus_dataset
B1,743.7577734666762,10.829688860540408,2.0953893801203183,0.7,34.78020416882235,67.71889290579841,31.369763806990257,9.711583529336012,5.288545529972362,0.4289590953107614,336.9482431149128,281.1142057636054,10.016203508556652,0,Weekday,30.9,324.69,25.08,green_smart_campus_dataset
B2,245.34434573266836,26.61007467985994,12.033665159233063,0.61,-4.519633476629434,38.80674492394793,19.571341492826523,14.69313481728218,23.672045680967337,0.9865289627089746,640.7874028857351,127.38799696195132,63.704696714334005,0,Weekday,38.41,178.71,34.58,green_smart_campus_dataset
B2,227.7381633808531,12.734214052000322,12.696806179006147,0.52,16.636792531491945,77.0628262604927,51.60618223609771,14.454055014986592,2.7866764741619843,5.209961259858169,280.0739263582759,67.3192205012303,29.0227371808284,1,Weekday,17.37,186.71,15.29,green_smart_campus_dataset
B3,513.5284503551272,22.35329134940592,3.2771310546586085,0.65,17.946663901960388,45.14208553915102,91.02271992824473,13.585742031464818,3.3384947357420334,5.889417840769568,833.870904068819,84.76237267361832,11.13242230913852,0,Weekday,45.93,253.98,32.18,green_smart_campus_dataset
B1,757.7309537103844,5.403116159305372,12.960843758958015,0.54,31.56835158723248,53.59695454243189,4.354657784337535,8.46679812218743,12.87153830358464,7.298866645227468,570.6281520768147,163.39737516296196,42.31767435328204,1,Weekend,36.7,331.03,29.13,green_smart_campus_dataset
B1,354.74827436518603,14.31642824735368,10.614749138360374,0.83,15.240213390677503,87.59822415922585,76.58040880308877,17.661392132914518,4.671989846148223,2.5926072825219384,304.2909391129849,226.3590589235249,96.579861608569,0,Weekend,26.53,191.22,20.59,green_smart_campus_dataset
B3,713.2035850050014,13.792745448970209,8.281157565032174,0.68,16.7480567857967,36.9520486133094,57.24732279387089,20.662098524526783,23.292831097386184,8.417604082132918,662.6514090969176,397.6385749146779,72.09485268668357,0,Weekend,53.01,317.55,50.46,green_smart_campus_dataset
B1,407.8625103522396,18.58711071457536,12.62350269893939,0.91,13.866112053135543,70.48778682008177,42.54491165518169,8.656856661935212,21.306406616640537,9.531423397737832,950.532161575256,202.4052221281097,87.19873326302123,0,Weekday,57.65,224.65,55.34,green_smart_campus_dataset
B2,908.8688870508132,6.818406544429912,6.869489490465521,0.68,5.756172182459256,72.8582452513792,74.40804441050601,2.1383839824865496,7.969307222148554,4.990393035948636,173.8852539316967,233.62613167198188,23.026518843465706,0,Weekend,20.38,368.67,16.0,green_smart_campus_dataset
B3,916.5519554132932,24.753284343152707,3.715915387127561,0.47,-2.758834670043453,35.46987102665446,96.58244244416323,7.408256277296413,12.567133188174743,7.6053136496980125,198.41068658215264,293.3050365158282,16.595933915749274,1,Weekday,24.59,388.08,17.97,green_smart_campus_dataset
B3,437.8297634250612,10.444520044189211,4.987937472548591,0.9,11.346307288393444,55.06977856285369,22.920621116269103,3.434216364372569,-7.968930334073281,5.248483545437928,859.455232177006,113.2568896567287,11.03767871587502,1,Weekday,48.64,253.84,37.04,green_smart_campus_dataset
B1,383.9950031705925,21.92594537205025,8.072296256106407,0.69,-2.8963411503728587,44.51413477190778,14.364736507211962,11.68396818067952,14.350568481133934,0.6946702941221061,198.63439711018623,376.4894505467895,96.00960610175385,1,Weekday,28.76,239.91,21.66,green_smart_campus_dataset
B3,529.043177652985,25.08030308110233,8.43863109742446,0.44,17.019698778636712,74.03343703800624,91.2881745222697,3.8983787829019567,14.752030553216128,3.2611151284262108,135.437832417689,235.16211204495696,37.01824618181936,1,Weekend,18.53,254.71,14.29,green_smart_campus_dataset
B1,392.42526814411895,19.046923906037826,12.27813157017727,0.74,7.291745729691726,63.573832332032616,66.89530774573036,11.571118941449432,2.571975347512282,0.87486689627015,413.1375229418256,146.689720960619,51.35544481067722,0,Weekend,27.99,217.45,21.56,green_smart_campus_dataset
B1,737.9070746333629,23.52208016804964,12.078938131132682,0.55,16.34409606101711,53.31881384023829,43.798602156196594,5.525072308116194,-2.3110990731154573,9.888791192550135,520.0352964294378,377.2881452185941,45.5071261241597,0,Weekend,44.87,332.92,37.87,green_smart_campus_dataset
B1,860.8517476386285,21.54650780537514,9.139131800864048,0.89,0.3718785758074672,74.55542855334028,57.32595702642831,18.468277636560074,22.027744063595584,2.290259120733772,612.4999930216208,268.90771649563254,75.74112418535734,1,Weekend,44.07,388.65,35.07,green_smart_campus_dataset
B1,738.4737047289736,13.88824492880019,11.93099676711667,0.62,32.305198629574384,36.4608899005892,74.5613905176244,0.6892060208961409,4.93467152817947,6.359004194157187,556.5702093078248,219.2914059372237,37.89683937574688,1,Weekday,38.79,324.85,33.67,green_smart_campus_dataset
B1,859.4803577994796,25.221463475839133,3.684828416111394,0.81,30.780849741997397,72.75353164090514,77.30318987057171,13.86865759579814,12.879713668059871,2.8434510194493736,921.866106392302,253.05456848627097,58.19075943526464,1,Weekend,58.75,384.14,47.19,green_smart_campus_dataset
B3,517.5937297659793,12.3675342471382,1.7009033793061208,0.37,2.59986036809138,80.5762018464977,91.98941808189646,4.237206873001417,-8.833492175831042,6.532462153559258,791.8012903524736,311.9057766168293,99.60240384599209,1,Weekend,55.19,253.5,52.12,green_smart_campus_dataset
B2,325.05357656708867,19.28032294378793,13.230873516885802,0.58,8.737771331760396,81.50351177653008,42.684278889562265,0.0247966117406767,4.49235083018927,2.1040169087048244,985.4292302755396,104.08830129253369,49.96571962098126,0,Weekend,54.48,211.46,53.68,green_smart_campus_dataset
B2,790.3607579180738,23.63494347853849,2.0577629126787738,0.99,19.539710874079184,74.85715151137227,29.3410910019395,21.730002201620177,18.6040583854858,7.852700659100745,528.8098809027902,352.6906507461289,59.614438662978,1,Weekday,44.08,348.26,36.2,green_smart_campus_dataset
B3,488.3796041132431,14.47389774531269,4.453638016415962,0.87,-1.1725517077637493,48.56099168987881,63.96642667898419,16.78819469535169,3.565160014025027,1.108116028366355,175.89664885526105,385.8273836043745,55.2275256079754,0,Weekday,28.09,266.55,20.08,green_smart_campus_dataset
B3,737.016660183306,12.569190190435627,10.734465294741383,0.41,9.182712844646034,88.72656159024788,41.57278992795304,2.473570551263085,11.110640604790689,8.951504000902803,959.9775786485872,248.44987811252608,82.2867542322429,0,Weekend,60.42,318.06,46.64,green_smart_campus_dataset
B2,416.5151535854125,16.48365025432057,6.732271126782328,0.49,5.044491472760244,46.57155506757079,59.45984539489779,16.60180919209639,-2.655046983041119,8.404216925407944,103.70184543018762,288.7947963791593,34.015568863021755,0,Weekend,19.62,224.05,14.33,green_smart_campus_dataset
B2,264.98370784533813,25.44908735872884,13.268395578817124,0.53,31.620669148667865,64.7037779371698,41.99857984559502,15.291183318439964,4.578397709384584,6.788073436383856,798.4864124551435,350.94171829618426,25.339421452851727,0,Weekday,57.47,179.23,46.17,green_smart_campus_dataset
B2,994.0654363902108,28.24804407864162,5.1717171252717735,0.76,29.100425451568206,31.275192464862805,15.299578667817448,11.833917176080083,22.46732013186153,0.6741462714284785,128.1538276945115,181.1837209957752,77.86838424383758,0,Weekday,15.47,385.19,13.82,green_smart_campus_dataset
B2,324.9612063444794,18.62708532149725,1.16619885337103,0.83,18.19330965067455,88.63142290454749,46.94267516589584,10.48145246064035,9.8258112395363,2.085690283289283,785.0927715864746,397.4911282088394,47.40563677317888,0,Weekend,59.13,183.1,50.6,green_smart_campus_dataset
B2,990.7367951707848,21.536655133091298,5.209178967850418,0.82,15.813853474862968,69.27901453052642,69.09178219410327,22.17674407289337,21.567601068252603,8.59361595691076,944.1450458632488,288.17547925741417,92.23534080790184,0,Weekday,61.62,405.63,47.62,green_smart_campus_dataset
